,product,reviews_number,title,positive,negative,neutral,positive_percent,negative_percent,neutral_percent
1389,B07MM63FYM,2,Talk Is Cheap,2.0,0.0,0.0,1.0,0.0,0.0
1390,B07MMS839H,8,Mint,8.0,0.0,0.0,1.0,0.0,0.0
1391,B07MMSVVVM,2,Nier Automata GOTY - Game Of The Year - PlayStation 4,2.0,0.0,0.0,1.0,0.0,0.0
1392,B07MMWT36F,7,"Base di Ricarica Doppio per Controller PS4,Stazione di Ricarica con Indicatore LED,Caricabatterie PS4 Funziona con Joypad, PlayStation 4, PS4 Slim e PS4 Pro",7.0,0.0,0.0,1.0,0.0,0.0
1393,B07MNCHC49,1,Super Dragon Ball Heroes World Mission - Day-One - Nintendo Switch,1.0,0.0,0.0,1.0,0.0,0.0
1394,B07MTP4DJ2,3,Metro Exodus Vinyl - Vinile,3.0,0.0,0.0,1.0,0.0,0.0
1395,B07MV2RR5S,3,Glass steelbook bluray e UHD 4K,3.0,0.0,0.0,1.0,0.0,0.0
1396,B07MWQHMYS,2,Red Canzian - Testimone Del Tempo Tour (Ed. Limitata),1.0,1.0,0.0,0.5,0.5,0.0
1397,B07MWR2H32,24,Sanremo 2019,21.0,2.0,1.0,0.875,0.08333333333333333,0.041666666666666664
1398,B07MWR2YGH,4,Giovani per sempre,3.0,0.0,1.0,0.75,0.0,0.25
1399,B07MWR5SYM,17,LiBerté (Sanremo Edition),17.0,0.0,0.0,1.0,0.0,0.0
1400,B07MWYQDNC,13,I RAGAZZI STANNO BENE 1994,11.0,0.0,2.0,0.8461538461538461,0.0,0.15384615384615385
1401,B07MX21XCV,16,Red,14.0,2.0,0.0,0.875,0.125,0.0
1402,B07MX34V9C,5,Peccati Di Gioventu (Vinile Nero 180 Gr.Limitata Numerata),5.0,0.0,0.0,1.0,0.0,0.0
1403,B07MXNZVY5,117,Start,111.0,6.0,0.0,0.9487179487179487,0.05128205128205128,0.0
1404,B07MXR873V,22,Start - Box Numerato (1 Vinile Rosso+ 1 CD + libro fotografico 48 pagine) (LP + CD),20.0,1.0,1.0,0.9090909090909091,0.045454545454545456,0.045454545454545456
1405,B07MXSKV4C,27,Ligabue,23.0,3.0,1.0,0.8518518518518519,0.1111111111111111,0.037037037037037035
1406,B07MXSSQMG,4,BLUE LIGHTNING,4.0,0.0,0.0,1.0,0.0,0.0
1407,B07MZ61Q8V,4,Green Book,4.0,0.0,0.0,1.0,0.0,0.0
1408,B07MZC2VTB,1,Vice - L'Uomo nell'Ombra,1.0,0.0,0.0,1.0,0.0,0.0
1409,B07N16JN7K,3,Creed 2,2.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333
1410,B07N24XPLP,10,Musica,10.0,0.0,0.0,1.0,0.0,0.0
1411,B07N26JMTX,1,Black Panther 10° Anniversario Marvel Studios brd,1.0,0.0,0.0,1.0,0.0,0.0
1412,B07N35JJVM,19,Una Nuova Rosalba In Città,17.0,2.0,0.0,0.8947368421052632,0.10526315789473684,0.0
1413,B07N35P5BZ,5,Vivi Si Muore 1999-2019,5.0,0.0,0.0,1.0,0.0,0.0
1414,B07N37VTFY,14,"Thank u, next",11.0,2.0,1.0,0.7857142857142857,0.14285714285714285,0.07142857142857142
1415,B07N3RG99N,28,Musica Da Giostra Vol. 6,27.0,0.0,1.0,0.9642857142857143,0.0,0.03571428571428571
1416,B07N3RHGVV,1,Spying Through A Keyhole,1.0,0.0,0.0,1.0,0.0,0.0
1417,B07N43N948,1,Henryk Gorecki: Symphony No. 3,1.0,0.0,0.0,1.0,0.0,0.0
1418,B07N6T418X,1,Dead Or Alive 6 Steelbook - Special - PlayStation 4,1.0,0.0,0.0,1.0,0.0,0.0
1419,B07N7TRCW3,2,Dragon Trainer: Il Mondo Nascosto,2.0,0.0,0.0,1.0,0.0,0.0
1420,B07N8JLRJF,14,Bohemian Rhapsody,10.0,3.0,1.0,0.7142857142857143,0.21428571428571427,0.07142857142857142
1421,B07N8LQPZ6,3,Bohemian Rhapsody,2.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333
1422,B07N8PZTLW,3,La Casa Delle Bambole,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0
1423,B07N8PZTLX,1,La Casa Delle Bambole Steelbook,1.0,0.0,0.0,1.0,0.0,0.0
1424,B07N8Q57CN,8,Phantasm-La Pentalogia Completa- Midnight Classics,8.0,0.0,0.0,1.0,0.0,0.0
1425,B07N8R54GT,5,Dov'è l'Italia,3.0,1.0,1.0,0.6,0.2,0.2
1426,B07N991C62,5,Se Son Rose (DVD),2.0,1.0,2.0,0.4,0.2,0.4
1427,B07N99LTXX,2,Gotham - Stagione 4 (Blu-Ray),2.0,0.0,0.0,1.0,0.0,0.0
1428,B07N9JM1WR,4,Gotham - Stagione 4 (DVD),4.0,0.0,0.0,1.0,0.0,0.0
1429,B07NB8XRDW,5,Viva Da Morire (Sanremo 2019),4.0,1.0,0.0,0.8,0.2,0.0
1430,B07NB942S3,4,Zara Zabara - 12 Canzoni Per Montalbano,4.0,0.0,0.0,1.0,0.0,0.0
1431,B07NBCMVY6,4,7 Days Walking - Day 1,3.0,0.0,1.0,0.75,0.0,0.25
1432,B07NBP8JYH,1,Wireless Controller – Edizione Speciale Sport Red - Limited - Xbox One,1.0,0.0,0.0,1.0,0.0,0.0
1433,B07ND8Y38W,6,Re Mida - Deluxe Edition,5.0,0.0,1.0,0.8333333333333334,0.0,0.16666666666666666
1434,B07NDD5KPV,1,Darksiders Warmastered - Nintendo Switch,1.0,0.0,0.0,1.0,0.0,0.0
1435,B07NHNP2Z4,1,Music For The Masses | The Singles [7,1.0,0.0,0.0,1.0,0.0,0.0
1436,B07NHQXGH6,6,Uomo!,6.0,0.0,0.0,1.0,0.0,0.0
1437,B07NJKB688,4,Assassin's Creed III Liberation Remastered - PlayStation 4,4.0,0.0,0.0,1.0,0.0,0.0
1438,B07NLTL7GV,41,GIOVENTU' BRUCIATA,38.0,3.0,0.0,0.926829268292683,0.07317073170731707,0.0
1439,B07NNLRC3C,3,The dirt soundtrack,3.0,0.0,0.0,1.0,0.0,0.0
1440,B07NNMJKBK,4,Raptus 3,2.0,1.0,1.0,0.5,0.25,0.25
1441,B07NQV2ZKC,2,Ken Il Guerriero 2- La Serie Completa Esclusiva Amazon,2.0,0.0,0.0,1.0,0.0,0.0
1442,B07NRFC6MN,4,Rehab,4.0,0.0,0.0,1.0,0.0,0.0
1443,B07NRFRV3G,5,A Volte Ritorno,5.0,0.0,0.0,1.0,0.0,0.0
1444,B07NRHKCWW,1,Hype Aura,1.0,0.0,0.0,1.0,0.0,0.0
1445,B07NRJTW7N,2,Hype Aura,2.0,0.0,0.0,1.0,0.0,0.0
1446,B07NX19RVQ,4,Dove gli occhi non arrivano (CD con Poster Autografato) [Esclusiva Amazon.it],3.0,1.0,0.0,0.75,0.25,0.0
1447,B07P29CF35,8,Suspiria (2019),6.0,2.0,0.0,0.75,0.25,0.0
1448,B07P5TNK7T,3,MM Vol. 3,3.0,0.0,0.0,1.0,0.0,0.0
1449,B07P61PWXP,11,Alma,11.0,0.0,0.0,1.0,0.0,0.0
1450,B07P6RXQHH,2,MM Vol. 3 (LP Color Arancione + Poster Autografato) [Esclusiva Amazon.it],2.0,0.0,0.0,1.0,0.0,0.0
1451,B07P7WPWMP,1,10 giorni senza mamma,0.0,0.0,1.0,0.0,0.0,1.0
1452,B07P9D5M6G,2,Captain Marvel,2.0,0.0,0.0,1.0,0.0,0.0
1453,B07P9ZYH96,5,Cat With The Hat,5.0,0.0,0.0,1.0,0.0,0.0
1454,B07PB668ZP,3,MM Vol. 3 (CD con adesivi e poster autografato) [Esclusiva Amazon.it],3.0,0.0,0.0,1.0,0.0,0.0
1455,B07PBD7RHZ,5,Fleurs .(Vinile Rosso 180 Gr.),5.0,0.0,0.0,1.0,0.0,0.0
1456,B07PBGK8DZ,2,40,2.0,0.0,0.0,1.0,0.0,0.0
1457,B07PBJFPRX,4,Captain Marvel steelbook 3D (2 Blu Ray),3.0,0.0,1.0,0.75,0.0,0.25
1458,B07PBKW6KL,12,Kingdom Hearts The Story So Far - - PlayStation 4,10.0,2.0,0.0,0.8333333333333334,0.16666666666666666,0.0
1459,B07PBXYYRK,2,Controller Wireless Asimmetrico - PlayStation 4,2.0,0.0,0.0,1.0,0.0,0.0
1460,B07PDV13G3,6,Personale,6.0,0.0,0.0,1.0,0.0,0.0
1461,B07PHHXD7D,26,Ultimo: Colpa Delle Favole,24.0,1.0,1.0,0.9230769230769231,0.038461538461538464,0.038461538461538464
1462,B07PKDC419,3,Ultimo: Colpa Delle Favole,3.0,0.0,0.0,1.0,0.0,0.0
1463,B07PLZHBK4,1,PAPRIKA,1.0,0.0,0.0,1.0,0.0,0.0
1464,B07PNKB6L2,2,Fuori Dall'Hype,1.0,0.0,1.0,0.5,0.0,0.5
1465,B07PS5MRCJ,4,È Sempre Bello,3.0,1.0,0.0,0.75,0.25,0.0
1466,B07PXTBBZK,28,Dumbo steelbook,26.0,2.0,0.0,0.9285714285714286,0.07142857142857142,0.0
1467,B07PYJ4FF3,1,In Questa Nostra Casa Nuova,1.0,0.0,0.0,1.0,0.0,0.0
